id,date,brand,serie,model,year,fuel,transmission,km,type,hp,cc,traction,color,guarantee,Nation,from_whome,change,status,price,city,county,neighborhood
784789663,28 ocak 2020,ford,focus,1.6 tdci collection,2011,dizel,manuel,169.000,sedan,90,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,65.750,Osmaniye,Merkez,Esenevler Mah.
784543242,28 ocak 2020,ford,focus,1.6 collection,2008,benzin & lpg,manuel,81.000,hatchback 5 kapı,115,1596,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,79.850,Balıkesir,Karesi,Ege Mah.
784794738,28 ocak 2020,ford,focus,1.6 tdci trend x,2017,dizel,manuel,61.000,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,hayır,i̇kinci el,122.500,Konya,Karatay,Doğuş Mh.
784779829,28 ocak 2020,ford,focus,1.6 tdci titanium,2012,dizel,manuel,100.000,sedan,115,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,87.500,Konya,Selçuklu,Nişantaş Mh.
784622905,28 ocak 2020,ford,focus,1.6 ambiente,1999,benzin & lpg,manuel,220.000,sedan,100,1596,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,34.750,Ankara,Çankaya,Kocatepe Mah.
784793454,28 ocak 2020,ford,focus,1.6 tdci trend x,2015,dizel,manuel,183.245,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,92.500,Gaziantep,Şehitkamil,Karacaahmet Mh.
784779890,28 ocak 2020,ford,focus,1.6 tdci titanium x,2014,dizel,manuel,101.000,hatchback 5 kapı,115,1560,önden çekiş,kırmızı,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,120.000,Antalya,Muratpaşa,Fener Mah.
784773268,28 ocak 2020,ford,focus,1.5 tdci trend x,2016,dizel,yarı otomatik,132.000,sedan,120,1499,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,118.000,Kayseri,Melikgazi,Mimarsinan OSB
784768748,28 ocak 2020,ford,focus,1.6 tdci trend x,2017,dizel,manuel,59.000,sedan,95,1560,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,111.500,Ankara,Etimesgut,Bahçekapı Mh.
784792042,28 ocak 2020,ford,focus,1.6 tdci trend x,2015,dizel,manuel,63.824,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,114.500,Niğde,Bor,Mehmetçik Mh.
784768748,28 ocak 2020,ford,focus,1.6 tdci trend x,2017,dizel,manuel,59.000,sedan,95,1560,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,111.500,Ankara,Etimesgut,Bahçekapı Mh.
784792042,28 ocak 2020,ford,focus,1.6 tdci trend x,2015,dizel,manuel,63.824,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,114.500,Niğde,Bor,Mehmetçik Mh.
770885243,28 ocak 2020,ford,focus,1.6 tdci collection,2011,dizel,manuel,215.000,sedan,110,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,59.500,İzmir,Buca,Akıncılar Mh.
784765138,28 ocak 2020,ford,focus,1.6 ti-vct titanium,2014,benzin & lpg,yarı otomatik,112.000,sedan,125,1596,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,98.500,İstanbul,Sancaktepe,Fatih Mah.
784765045,28 ocak 2020,ford,focus,1.6 collection,2005,benzin & lpg,manuel,240.000,hatchback 5 kapı,113,1450,önden çekiş,gri,hayır,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,39.750,Adana,Çukurova,Huzurevleri Mah.
784762847,28 ocak 2020,ford,focus,1.6 ti-vct trend x,2018,benzin,manuel,10.500,sedan,125,1596,önden çekiş,gri,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,127.500,Aydın,Didim,Efeler Mah.
784787968,28 ocak 2020,ford,focus,1.6 tdci trend x,2015,dizel,manuel,98.000,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,hayır,i̇kinci el,101.000,Mersin,Yenişehir,Gazi Mah.
783797870,28 ocak 2020,ford,focus,1.5 tdci titanium,2015,dizel,yarı otomatik,52.000,sedan,120,1499,önden çekiş,gri,evet,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,151.750,Bursa,Yıldırım,Millet Mah.
784787548,28 ocak 2020,ford,focus,1.6 tdci titanium,2010,dizel,manuel,245.000,sedan,110,1560,önden çekiş,gri,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,59.750,Burdur,Merkez,Özgür Mh.
784783697,28 ocak 2020,ford,focus,1.6 tdci trend x,2016,dizel,manuel,139.064,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,94.500,Eskişehir,Tepebaşı,Şirintepe Mh.
784637374,28 ocak 2020,ford,focus,1.6 tdci titanium,2012,dizel,manuel,173.000,sedan,115,1560,önden çekiş,siyah,hayır,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,75.000,İstanbul,Pendik,Kavakpınar Mh.
726158548,28 ocak 2020,ford,focus,1.6 tdci trend,2009,dizel,manuel,200.000,sedan,110,1560,önden çekiş,gri,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,53.000,Hatay,Antakya,Haraparası Mh.
784752369,28 ocak 2020,ford,focus,1.6 tdci trend x,2014,dizel,manuel,139.000,sedan,95,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,93.000,Denizli,Merkezefendi,İlbade Mh.
771173514,28 ocak 2020,ford,focus,1.6 ambiente,2000,benzin & lpg,manuel,270.000,sedan,100,1596,önden çekiş,lacivert,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,35.500,Denizli,Pamukkale,Deliktaş Mh.
784747835,28 ocak 2020,ford,focus,1.6 tdci trend x,2014,dizel,manuel,136.920,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,91.500,Manisa,Salihli,Zafer Mah.
783841731,28 ocak 2020,ford,focus,1.6 ti-vct trend x,2017,benzin,manuel,25.000,sedan,125,1596,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,113.750,Bartın,Merkez,Kemer Köprü Mh.
784758621,28 ocak 2020,ford,focus,1.6 tdci trend x,2010,dizel,manuel,215.000,sedan,90,1560,önden çekiş,gri,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,56.500,Denizli,Pamukkale,Deliktaş Mh.
758345056,28 ocak 2020,ford,focus,1.6 ti-vct trend x,2017,benzin,yarı otomatik,36.500,sedan,125,1596,önden çekiş,gri,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,122.000,Aydın,Efeler,Mimar Sinan Mah.
784757444,28 ocak 2020,ford,focus,1.6 ti-vct titanium,2017,benzin & lpg,manuel,49.950,sedan,125,1596,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,135.000,Karabük,Merkez,Yeşil Mh.
736604145,28 ocak 2020,ford,focus,1.6 tdci trend,2009,dizel,manuel,240.000,sedan,110,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,54.500,Konya,Meram,Gödene Mh.
784180504,28 ocak 2020,ford,focus,1.6 tdci titanium,2011,dizel,manuel,186.000,hatchback 5 kapı,110,1560,önden çekiş,lacivert,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,65.500,İstanbul,Sancaktepe,Abdurrahmangazi Mah.
784639496,28 ocak 2020,ford,focus,1.6 tdci trend x,2013,dizel,manuel,155.000,sedan,95,1560,önden çekiş,gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,86.750,Aksaray,Merkez,Yunus Emre Mah.
784641035,28 ocak 2020,ford,focus,1.6 tdci trend,2012,dizel,manuel,178.500,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,74.750,Konya,Meram,Melikşah Mh.
784639267,28 ocak 2020,ford,focus,1.6 tdci trend x,2013,dizel,manuel,83.500,sedan,95,1560,önden çekiş,gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,75.600,Şanlıurfa,Haliliye,Konuklu Bld.
783811940,28 ocak 2020,ford,focus,1.6 tdci ghia,2008,dizel,manuel,247.000,sedan,110,1560,önden çekiş,gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,49.750,Bingöl,Merkez,Şehit Mustafa Gündoğdu Mh.
784587510,28 ocak 2020,ford,focus,1.6 titanium x,2010,benzin & lpg,otomatik,148.000,sedan,100,1596,önden çekiş,füme,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,57.000,Kayseri,Kocasinan,Yenidoğan Mh.
784580463,28 ocak 2020,ford,focus,1.6 tdci collection,2011,dizel,manuel,157.000,sedan,110,1560,önden çekiş,mavi,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,65.500,Erzurum,Oltu,Karabekir Mah.
755102976,28 ocak 2020,ford,focus,1.6 collection,2005,benzin & lpg,manuel,212.000,sedan,100,1596,önden çekiş,füme,hayır,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,45.500,Rize,Çayeli,Eskipazar Mah.
784205530,28 ocak 2020,ford,focus,1.6 comfort,2003,benzin & lpg,manuel,262.000,sedan,100,1596,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,38.500,Afyonkarahisar,Merkez,Nazmi Saatçi Mh.
783477598,28 ocak 2020,ford,focus,1.6 tdci style,2013,dizel,manuel,135.000,sedan,115,1560,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,89.000,Manisa,Demirci,Cumhuriyet Mh.
784664467,28 ocak 2020,ford,focus,1.6 tdci ghia,2006,dizel,manuel,269.000,sedan,110,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,49.250,Konya,Ereğli,Eti Mah.
784630490,28 ocak 2020,ford,focus,1.6 tdci trend,2007,dizel,manuel,191.000,sedan,110,1560,önden çekiş,gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,51.000,Bursa,Osmangazi,Güneştepe Mh.
772097867,28 ocak 2020,ford,focus,1.6 ti-vct trend x,2017,benzin,manuel,58.000,hatchback 5 kapı,125,1596,önden çekiş,mavi,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,123.500,Adana,Yüreğir,PTT Mh.
784629723,28 ocak 2020,ford,focus,1.6 tdci trend x,2017,dizel,manuel,73.000,sedan,95,1560,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,110.000,Kırıkkale,Merkez,Çalılıöz Mh.
784620430,28 ocak 2020,ford,focus,1.6 trend x,2014,benzin & lpg,manuel,93.000,sedan,113,1450,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,70.500,İstanbul,Sultanbeyli,Yavuz Selim Mah.
784626509,28 ocak 2020,ford,focus,1.6 tdci trend,2005,dizel,manuel,184.600,hatchback 5 kapı,110,1560,önden çekiş,gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,51.900,Ankara,Çankaya,Şehit Cevdet Özdemir Mh.
784571476,28 ocak 2020,ford,focus,1.6 tdci style,2014,dizel,manuel,63.500,sedan,115,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,91.500,Diyarbakır,Kayapınar,Mezopotamya Mh.
784620689,28 ocak 2020,ford,focus,1.6 ti-vct trend x,2017,benzin & lpg,manuel,33.000,sedan,125,1596,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,113.900,Adana,Ceyhan,Mithat Paşa Mh.
784570174,28 ocak 2020,ford,focus,1.5 tdci trend x,2016,dizel,yarı otomatik,100.500,sedan,120,1499,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,110.000,Kayseri,Talas,Bahçelievler Mh.
784661952,28 ocak 2020,ford,focus,1.5 tdci titanium,2018,dizel,manuel,35.000,sedan,120,1499,önden çekiş,beyaz,evet,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,149.000,Aydın,Efeler,Zeybek Mah.
784570174,28 ocak 2020,ford,focus,1.5 tdci trend x,2016,dizel,yarı otomatik,100.500,sedan,120,1499,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,110.000,Kayseri,Talas,Bahçelievler Mh.
784661952,28 ocak 2020,ford,focus,1.5 tdci titanium,2018,dizel,manuel,35.000,sedan,120,1499,önden çekiş,beyaz,evet,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,149.000,Aydın,Efeler,Zeybek Mah.
768607207,28 ocak 2020,ford,focus,1.6 ti-vct style,2011,benzin,manuel,161.000,sedan,125,1596,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,60.000,Ardahan,Merkez,Açıkyazı Köyü (Aşağı Mh.)
784616662,28 ocak 2020,ford,focus,1.6 tdci trend x,2013,dizel,manuel,154,sedan,95,1560,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,79.500,Aksaray,Merkez,Küçük Bölcek Mh.
784617309,28 ocak 2020,ford,focus,1.5 tdci trend x,2017,dizel,yarı otomatik,45.000,sedan,120,1499,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,142.500,Gaziantep,Şehitkamil,Zeytinli Mah.
784612116,28 ocak 2020,ford,focus,1.6 collection,2004,benzin & lpg,manuel,173.000,hatchback 5 kapı,100,1596,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,53.500,Ankara,Sincan,Ahi Evran Mah.
784584283,28 ocak 2020,ford,focus,1.6 tdci trend x,2017,dizel,manuel,85.000,station wagon,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,118.000,Diyarbakır,Silvan,Bağdere Mh.
784605391,28 ocak 2020,ford,focus,1.6 tdci titanium,2010,dizel,manuel,212.000,sedan,110,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,86.500,Antalya,Kepez,Göçerler Mh.
784606509,28 ocak 2020,ford,focus,1.6 titanium,2010,benzin & lpg,otomatik,187.000,sedan,100,1596,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,71.450,Ankara,Keçiören,Tepebaşı Mh.
784643782,28 ocak 2020,ford,focus,1.5 tdci trend x,2015,dizel,yarı otomatik,118.000,hatchback 5 kapı,120,1499,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,119.750,Niğde,Bor,Sokubaşı Mh.
773366513,28 ocak 2020,ford,focus,1.6 tdci trend x,2013,dizel,manuel,70.000,sedan,95,1560,önden çekiş,gri,evet,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,64.500,İstanbul,Esenyurt,Gökevler Mh.
784601399,28 ocak 2020,ford,focus,1.6 tdci trend,2012,dizel,manuel,144.000,sedan,95,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,75.000,İzmir,Karabağlar,Yurdoğlu Mh.
784598870,28 ocak 2020,ford,focus,1.6 tdci trend x,2014,dizel,manuel,140.000,sedan,95,1560,önden çekiş,gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,88.500,Hatay,Hassa,Akbez
784630000,28 ocak 2020,ford,focus,1.6 comfort,2004,benzin,manuel,140.000,sedan,100,1596,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,51.500,Adıyaman,Merkez,Altınşehir Mh.
784644306,28 ocak 2020,ford,focus,1.6 ghia,2000,benzin & lpg,manuel,259.000,hatchback 5 kapı,100,1596,önden çekiş,lacivert,evet,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,35.900,Balıkesir,Altıeylül,Plevne Mah.
784586769,28 ocak 2020,ford,focus,1.6 tdci trend x,2017,dizel,manuel,91.400,sedan,95,1560,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,122.750,İstanbul,Pendik,Sülüntepe Mh.
784592556,28 ocak 2020,ford,focus,1.6 tdci titanium,2015,dizel,manuel,157.000,sedan,115,1560,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,124.000,Niğde,Merkez,Aşağı Kayabaşı Mh.
784590847,28 ocak 2020,ford,focus,1.6 ghia,1999,benzin & lpg,manuel,274.555,hatchback 5 kapı,100,1596,önden çekiş,kırmızı,hayır,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,31.000,Ankara,Sincan,Fevzi Çakmak Mh.
784622721,28 ocak 2020,ford,focus,1.6 tdci trend x,2017,dizel,manuel,70.000,sedan,95,1560,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,118.250,Antalya,Kepez,Şafak Mh.
784624122,28 ocak 2020,ford,focus,1.6 tdci titanium,2011,dizel,manuel,169.000,sedan,110,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,76.750,Ankara,Mamak,Kartaltepe Mah.
784586125,27 ocak 2020,ford,focus,1.6 comfort,2003,benzin & lpg,otomatik,255.000,sedan,88,1450,önden çekiş,mavi,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,42.500,Ankara,Sincan,Akşemsettin Mh.
784618439,27 ocak 2020,ford,focus,1.6 tdci trend x,2008,dizel,manuel,229.000,sedan,90,1560,önden çekiş,lacivert,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,55.500,İzmir,Buca,Yenigün Mh.
784632772,27 ocak 2020,ford,focus,1.6 tdci trend x,2015,dizel,manuel,134.000,sedan,95,1560,önden çekiş,beyaz,evet,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,94.750,Adana,Seyhan,Yeşiloba Mh.
784586206,27 ocak 2020,ford,focus,1.6 ti-vct trend x,2017,benzin,manuel,43.650,hatchback 5 kapı,125,1596,önden çekiş,füme,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,113.500,İstanbul,Bahçelievler,Siyavuşpaşa Mh.
784596687,27 ocak 2020,ford,focus,1.6 tdci style,2014,dizel,manuel,80.000,hatchback 5 kapı,115,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,82.000,Gaziantep,Şehitkamil,Aktoprak Mah.
783455871,27 ocak 2020,ford,focus,1.6 tdci trend x,2012,dizel,manuel,150.550,sedan,95,1560,önden çekiş,gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,75.500,Van,Tuşba,Beyüzümü Mh.
773399554,27 ocak 2020,ford,focus,1.6 tdci trend,2012,dizel,manuel,164.950,sedan,95,1560,önden çekiş,gümüş gri,evet,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,69.900,Isparta,Merkez,Davraz Mah.
784585393,27 ocak 2020,ford,focus,1.6 tdci trend x,2015,dizel,manuel,143.000,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,96.000,Konya,Karatay,Nakipoğlu Mh.
784583552,27 ocak 2020,ford,focus,1.6 tdci trend x,2015,dizel,manuel,115.000,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,96.750,Adana,Çukurova,Yurt Mah.
784627088,27 ocak 2020,ford,focus,1.6 tdci ghia,2007,dizel,manuel,55.000,sedan,110,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,42.850,İstanbul,Eyüpsultan,Akşemsettin Mh.
784578301,27 ocak 2020,ford,focus,1.6 ti-vct titanium,2012,benzin & lpg,manuel,198.000,hatchback 5 kapı,125,1596,önden çekiş,siyah,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,81.000,Adana,Çukurova,Yurt Mah.
784583342,27 ocak 2020,ford,focus,1.6 tdci style,2014,dizel,manuel,156.000,sedan,115,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,93.000,Hatay,Defne,Çekmece Mh.
784583111,27 ocak 2020,ford,focus,1.6 collection,2004,benzin & lpg,manuel,166.000,hatchback 5 kapı,100,1596,önden çekiş,mavi,hayır,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,47.000,Ankara,Etimesgut,Tunahan Mah.
784578349,27 ocak 2020,ford,focus,1.6 tdci trend x,2014,dizel,manuel,120.600,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,92.750,İstanbul,Başakşehir,Bahçeşehir 2. Kısım Mh.
784625847,27 ocak 2020,ford,focus,1.6 tdci trend x,2017,dizel,manuel,18.000,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,hayır,i̇kinci el,132.000,Şanlıurfa,Haliliye,Paşabağı Mh.
784576689,27 ocak 2020,ford,focus,1.6 tdci titanium,2012,dizel,manuel,120.000,hatchback 5 kapı,115,1560,önden çekiş,gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,95.000,Tekirdağ,Malkara,Gazibey Mah.
784975322,28 ocak 2020,ford,focus,1.6 tdci trend x,2013,dizel,manuel,210.000,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,79.000,Ankara,Keçiören,Etlik Mah.
551554754,27 ocak 2020,ford,focus,1.6 tdci trend x,2013,dizel,manuel,120.000,sedan,95,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,81.750,Kocaeli,Darıca,Nenehatun Mh.
784574641,27 ocak 2020,ford,focus,1.6 ambiente,2000,benzin & lpg,manuel,290.000,sedan,100,1596,önden çekiş,mavi,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,35.900,Ankara,Yenimahalle,Ata Mh.
784574249,27 ocak 2020,ford,focus,1.6 tdci trend x,2015,dizel,manuel,75.000,sedan,95,1560,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,113.000,Adana,Sarıçam,Yeşiltepe Mh.
681270902,27 ocak 2020,ford,focus,1.0 ecoboost gtdi titanium,2013,benzin,manuel,64.000,sedan,125,999,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,110.000,Tokat,Zile,Yunusemre Mah.
784575539,27 ocak 2020,ford,focus,1.5 tdci trend x,2015,dizel,yarı otomatik,115.300,sedan,120,1499,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,109.750,Afyonkarahisar,Merkez,Osman Gazi Mh.
784573091,27 ocak 2020,ford,focus,1.6 collection,2004,benzin & lpg,manuel,182.000,hatchback 5 kapı,100,1596,önden çekiş,mavi,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,57.500,Ankara,Mamak,Durali Alıç Mh.
784568727,27 ocak 2020,ford,focus,1.6 collection,2007,benzin & lpg,manuel,238.000,sedan,100,1596,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,46.000,Adana,Yüreğir,Levent Mah.
784597432,27 ocak 2020,ford,focus,1.6 tdci titanium,2015,dizel,manuel,218.000,sedan,115,1560,önden çekiş,kahverengi,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,107.000,Gaziantep,Şehitkamil,Karacaahmet Mh.
784578831,27 ocak 2020,ford,focus,1.6 tdci trend x,2014,dizel,manuel,84.000,sedan,95,1560,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,105.000,Aksaray,Merkez,Meydan Mah.
784713475,28 ocak 2020,ford,focus,1.6 tdci trend x,2015,dizel,manuel,162.000,sedan,95,1560,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,98.000,Gaziantep,Şehitkamil,Onat Kutlar Mh.
784555115,27 ocak 2020,ford,focus,1.6 ti-vct trend x,2017,benzin & lpg,manuel,12.960,sedan,125,1596,önden çekiş,beyaz,evet,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,121.750,Eskişehir,Tepebaşı,Bahçelievler Mh.
784560739,27 ocak 2020,ford,focus,1.6 trend,2007,benzin & lpg,manuel,135.000,hatchback 5 kapı,100,1596,önden çekiş,bordo,hayır,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,54.500,Bartın,Merkez,Gürgenpınarı Köyü
784551179,27 ocak 2020,ford,focus,1.6 tdci trend x,2013,dizel,manuel,83.000,sedan,95,1560,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,101.000,Hatay,İskenderun,Denizciler Bld.
784566572,27 ocak 2020,ford,focus,1.5 tdci titanium,2015,dizel,yarı otomatik,108.000,sedan,120,1499,önden çekiş,beyaz,hayır,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,134.500,Sivas,Merkez,Seyrantepe Mah.
762277538,27 ocak 2020,ford,focus,1.6 ghia,2000,benzin & lpg,manuel,177.400,sedan,100,1596,önden çekiş,sarı,hayır,türkiye (tr) plakalı,galeriden,evet,i̇kinci el,40.500,Afyonkarahisar,Dinar,İtfaiye Mh.
779875671,27 ocak 2020,ford,focus,1.6 ghia,2001,benzin & lpg,manuel,165.000,sedan,100,1596,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,48.000,Ankara,Sincan,Pınarbaşı Mh.
784565589,27 ocak 2020,ford,focus,1.6 titanium,2008,benzin,manuel,103.000,hatchback 5 kapı,115,1596,önden çekiş,gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,64.000,İstanbul,Bakırköy,Ataköy 2-5-6. Kısım Mh.
784568009,27 ocak 2020,ford,focus,1.6 tdci trend x,2010,dizel,manuel,168.000,sedan,90,1560,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,61.000,Kayseri,Kocasinan,Sanayi Mah.
784564676,27 ocak 2020,ford,focus,1.6 ti-vct trend x,2015,benzin,manuel,60.000,sedan,125,1596,önden çekiş,füme,hayır,türkiye (tr) plakalı,sahibinden,evet,i̇kinci el,100.000,Kahramanmaraş,Pazarcık,15 Temmuz Mh.
784566200,27 ocak 2020,ford,focus,1.6 ti-vct style,2014,benzin,yarı otomatik,79.000,sedan,125,1596,önden çekiş,gümüş gri,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,96.500,İzmir,Bayraklı,Tepekule Mah.
784933298,28 ocak 2020,ford,focus,1.6 collection,2005,benzin & lpg,manuel,136.000,sedan,100,1596,önden çekiş,mavi,hayır,türkiye (tr) plakalı,sahibinden,hayır,i̇kinci el,51.750,İzmir,Menemen,Uğur Mumcu Mh.
